animal_id,study_name,hour,avg_distance_p_hour,prey_p_month
Abba,Pet Cats United Kingdom,0,43.814043550068874,3
Abba,Pet Cats United Kingdom,1,0,3
Abba,Pet Cats United Kingdom,2,151.53861550321264,3
Abba,Pet Cats United Kingdom,3,27.038509494413564,3
Abba,Pet Cats United Kingdom,4,117.6861602932997,3
Abba,Pet Cats United Kingdom,5,120.4956101874264,3
Abba,Pet Cats United Kingdom,6,81.35788851824486,3
Abba,Pet Cats United Kingdom,7,8.503358143558225,3
Abba,Pet Cats United Kingdom,8,0,3
Abba,Pet Cats United Kingdom,9,138.29256367182697,3
Abba,Pet Cats United Kingdom,10,59.23351593949628,3
Abba,Pet Cats United Kingdom,11,99.70092442657746,3
Abba,Pet Cats United Kingdom,12,0,3
Abba,Pet Cats United Kingdom,13,0,3
Abba,Pet Cats United Kingdom,14,29.305085305974313,3
Abba,Pet Cats United Kingdom,15,33.590307424041384,3
Abba,Pet Cats United Kingdom,16,0,3
Abba,Pet Cats United Kingdom,17,4.778612284041146,3
Abba,Pet Cats United Kingdom,18,0,3
Abba,Pet Cats United Kingdom,19,10.085778624864737,3
Abba,Pet Cats United Kingdom,20,93.35138148545636,3
Abba,Pet Cats United Kingdom,21,0,3
Abba,Pet Cats United Kingdom,22,36.05852513274406,3
Abba,Pet Cats United Kingdom,23,18.547453482994257,3
Adele,Pet Cats Australia,0,58.770265513640055,6
Adele,Pet Cats Australia,1,0,6
Adele,Pet Cats Australia,2,0,6
Adele,Pet Cats Australia,3,0,6
Adele,Pet Cats Australia,4,0,6
Adele,Pet Cats Australia,5,8.95512113487539,6
Adele,Pet Cats Australia,6,0,6
Adele,Pet Cats Australia,7,0,6
Adele,Pet Cats Australia,8,0,6
Adele,Pet Cats Australia,9,10.196861355662357,6
Adele,Pet Cats Australia,10,47.46806943021816,6
Adele,Pet Cats Australia,11,48.432792749606634,6
Adele,Pet Cats Australia,12,58.24143798024147,6
Adele,Pet Cats Australia,13,50.99652623777825,6
Adele,Pet Cats Australia,14,11.281185154085701,6
Adele,Pet Cats Australia,15,19.247299879401393,6
Adele,Pet Cats Australia,16,0,6
Adele,Pet Cats Australia,17,0,6
Adele,Pet Cats Australia,18,0,6
Adele,Pet Cats Australia,19,0,6
Adele,Pet Cats Australia,20,0,6
Adele,Pet Cats Australia,21,0,6
Adele,Pet Cats Australia,22,0,6
Adele,Pet Cats Australia,23,0,6
Ajax2,Pet Cats United States,0,51.27736869336347,4
Ajax2,Pet Cats United States,1,227.72801700026915,4
Ajax2,Pet Cats United States,2,258.921703013959,4
Ajax2,Pet Cats United States,3,225.13524755319685,4
Ajax2,Pet Cats United States,4,532.8586846411974,4
Ajax2,Pet Cats United States,5,310.31298612986234,4
Ajax2,Pet Cats United States,6,201.7716919437949,4
Ajax2,Pet Cats United States,7,460.88660362329534,4
Ajax2,Pet Cats United States,8,311.59814861902623,4
Ajax2,Pet Cats United States,9,193.10580663874077,4
Ajax2,Pet Cats United States,10,62.12197251244572,4
Ajax2,Pet Cats United States,11,274.156108528534,4
Ajax2,Pet Cats United States,12,240.43222772150037,4
Ajax2,Pet Cats United States,13,184.84286979843515,4
Ajax2,Pet Cats United States,14,0,4
Ajax2,Pet Cats United States,15,0,4
Ajax2,Pet Cats United States,16,9.796115190303713,4
Ajax2,Pet Cats United States,17,28.39993364109098,4
Ajax2,Pet Cats United States,18,64.61358433607667,4
Ajax2,Pet Cats United States,19,0,4
Ajax2,Pet Cats United States,20,115.1392263948125,4
Ajax2,Pet Cats United States,21,110.46811277140613,4
Ajax2,Pet Cats United States,22,73.51574427770578,4
Ajax2,Pet Cats United States,23,181.07111654878287,4
Albert,Pet Cats Australia,0,241.71315898734946,1
Albert,Pet Cats Australia,1,16.235216121050804,1
Albert,Pet Cats Australia,2,0,1
Albert,Pet Cats Australia,3,220.4479250717452,1
Albert,Pet Cats Australia,4,8.408570127066602,1
Albert,Pet Cats Australia,5,5.120696576910603,1
Albert,Pet Cats Australia,6,60.66210593860396,1
Albert,Pet Cats Australia,7,19.582500506831565,1
Albert,Pet Cats Australia,8,2.9661983956427993,1
Albert,Pet Cats Australia,9,30.85552122696963,1
Albert,Pet Cats Australia,10,40.180484194368056,1
Albert,Pet Cats Australia,11,0,1
Albert,Pet Cats Australia,12,0,1
Albert,Pet Cats Australia,13,53.703614764117695,1
Albert,Pet Cats Australia,14,0,1
Albert,Pet Cats Australia,15,0,1
Albert,Pet Cats Australia,16,5.727737364197297,1
Albert,Pet Cats Australia,17,0,1
Albert,Pet Cats Australia,18,240.20471161615603,1
Albert,Pet Cats Australia,19,4.675418613393109,1
Albert,Pet Cats Australia,20,67.4684960270403,1
Albert,Pet Cats Australia,21,137.11389847391843,1
Albert,Pet Cats Australia,22,21.65812676225311,1
Albert,Pet Cats Australia,23,0,1
Alfie,Pet Cats New Zealand,0,0,4
Alfie,Pet Cats New Zealand,1,0,4
Alfie,Pet Cats New Zealand,2,0,4
Alfie,Pet Cats New Zealand,3,0,4
Alfie,Pet Cats New Zealand,4,0,4
Alfie,Pet Cats New Zealand,5,0,4
Alfie,Pet Cats New Zealand,6,0,4
Alfie,Pet Cats New Zealand,7,77.93153334228737,4
Alfie,Pet Cats New Zealand,8,149.18694035454433,4
Alfie,Pet Cats New Zealand,9,27.46532124661109,4
Alfie,Pet Cats New Zealand,10,131.79207931507352,4
Alfie,Pet Cats New Zealand,11,49.38321658067079,4
Alfie,Pet Cats New Zealand,12,0,4
Alfie,Pet Cats New Zealand,13,131.7413243714971,4
Alfie,Pet Cats New Zealand,14,523.6656162647485,4
Alfie,Pet Cats New Zealand,15,93.34836328782842,4
Alfie,Pet Cats New Zealand,16,191.20238338790807,4
Alfie,Pet Cats New Zealand,17,223.8225022974034,4
Alfie,Pet Cats New Zealand,18,254.1249216486161,4
Alfie,Pet Cats New Zealand,19,209.36184308205816,4
Alfie,Pet Cats New Zealand,20,40.72122357303519,4
Alfie,Pet Cats New Zealand,21,0,4
Alfie,Pet Cats New Zealand,22,0,4
Alfie,Pet Cats New Zealand,23,0,4
Alfie,Pet Cats United Kingdom,0,33.77127670167104,3
Alfie,Pet Cats United Kingdom,1,22.341599310013798,3
Alfie,Pet Cats United Kingdom,2,0,3
Alfie,Pet Cats United Kingdom,3,124.27376709134589,3
Alfie,Pet Cats United Kingdom,4,0,3
Alfie,Pet Cats United Kingdom,5,0,3
Alfie,Pet Cats United Kingdom,6,261.1808741985309,3
Alfie,Pet Cats United Kingdom,7,276.5972845969066,3
Alfie,Pet Cats United Kingdom,8,930.124073584693,3
Alfie,Pet Cats United Kingdom,9,202.47555784157686,3
Alfie,Pet Cats United Kingdom,10,162.23433839385595,3
Alfie,Pet Cats United Kingdom,11,0,3
Alfie,Pet Cats United Kingdom,12,57.7002070503222,3
Alfie,Pet Cats United Kingdom,13,0,3
Alfie,Pet Cats United Kingdom,14,0,3
Alfie,Pet Cats United Kingdom,15,453.7053934215039,3
Alfie,Pet Cats United Kingdom,16,360.8732883415151,3
Alfie,Pet Cats United Kingdom,17,124.180289331792,3
Alfie,Pet Cats United Kingdom,18,408.4895086927854,3
Alfie,Pet Cats United Kingdom,19,292.033212863318,3
Alfie,Pet Cats United Kingdom,20,461.65182317478366,3
Alfie,Pet Cats United Kingdom,21,687.975432427624,3
Alfie,Pet Cats United Kingdom,22,531.7348800104319,3
Alfie,Pet Cats United Kingdom,23,362.5550690494891,3
Ali,Pet Cats Australia,0,249.01275960838242,5
Ali,Pet Cats Australia,1,298.2153627594389,5
Ali,Pet Cats Australia,2,223.12333428276364,5
Ali,Pet Cats Australia,3,238.04594373155172,5
Ali,Pet Cats Australia,4,4.446273985301629,5
Ali,Pet Cats Australia,5,0,5
Ali,Pet Cats Australia,6,36.37899312305156,5
Ali,Pet Cats Australia,7,412.8471816613445,5
Ali,Pet Cats Australia,8,119.2959468766281,5
Ali,Pet Cats Australia,9,5.8071131869957435,5
Ali,Pet Cats Australia,10,162.17947001188224,5
Ali,Pet Cats Australia,11,168.31640439824372,5
Ali,Pet Cats Australia,12,93.01272527748145,5
Ali,Pet Cats Australia,13,121.38596240951026,5
Ali,Pet Cats Australia,14,32.76728677363426,5
Ali,Pet Cats Australia,15,1.5755880659193287,5
Ali,Pet Cats Australia,16,6.284526544256991,5
Ali,Pet Cats Australia,17,65.86302966273453,5
Ali,Pet Cats Australia,18,174.67306155567002,5
Ali,Pet Cats Australia,19,135.49581923432032,5
Ali,Pet Cats Australia,20,80.76582878069136,5
Ali,Pet Cats Australia,21,33.037168303134685,5
Ali,Pet Cats Australia,22,360.56011339909367,5
Ali,Pet Cats Australia,23,40.086715642314786,5
Alice,Pet Cats New Zealand,0,132.0587581351437,9
Alice,Pet Cats New Zealand,1,0,9
Alice,Pet Cats New Zealand,2,0,9
Alice,Pet Cats New Zealand,3,0,9
Alice,Pet Cats New Zealand,4,29.255992007515182,9
Alice,Pet Cats New Zealand,5,3.9249700216870305,9
Alice,Pet Cats New Zealand,6,159.45864410335346,9
Alice,Pet Cats New Zealand,7,106.30581141275914,9
Alice,Pet Cats New Zealand,8,110.22774050753583,9
Alice,Pet Cats New Zealand,9,101.39450209386462,9
Alice,Pet Cats New Zealand,10,192.33366887411646,9
Alice,Pet Cats New Zealand,11,0,9
Alice,Pet Cats New Zealand,12,234.43877625690305,9
Alice,Pet Cats New Zealand,13,257.99560950516,9
Alice,Pet Cats New Zealand,14,600.8514257110875,9
Alice,Pet Cats New Zealand,15,244.60228455796587,9
Alice,Pet Cats New Zealand,16,164.6186687426433,9
Alice,Pet Cats New Zealand,17,102.8249109014294,9
Alice,Pet Cats New Zealand,18,0,9
Alice,Pet Cats New Zealand,19,145.43287346718074,9
Alice,Pet Cats New Zealand,20,25.902613055582773,9
Alice,Pet Cats New Zealand,21,254.90763080535683,9
Alice,Pet Cats New Zealand,22,219.30368824433276,9
Alice,Pet Cats New Zealand,23,209.9026912156629,9
Allie,Pet Cats New Zealand,0,414.6610943848182,2
Allie,Pet Cats New Zealand,1,0,2
Allie,Pet Cats New Zealand,2,443.06826529269165,2
Allie,Pet Cats New Zealand,3,0,2
Allie,Pet Cats New Zealand,4,19.21153993911349,2
Allie,Pet Cats New Zealand,5,60.16887923751002,2
Allie,Pet Cats New Zealand,6,19.529974025327384,2
Allie,Pet Cats New Zealand,7,26.598904384210844,2
Allie,Pet Cats New Zealand,8,0,2
Allie,Pet Cats New Zealand,9,0,2
Allie,Pet Cats New Zealand,10,0,2
Allie,Pet Cats New Zealand,11,16.051201301273707,2
Allie,Pet Cats New Zealand,12,303.55486816687784,2
Allie,Pet Cats New Zealand,13,60.61262835160181,2
Allie,Pet Cats New Zealand,14,13.546663384075828,2
Allie,Pet Cats New Zealand,15,52.60931956376629,2
Allie,Pet Cats New Zealand,16,0,2
Allie,Pet Cats New Zealand,17,50.312734406250726,2
Allie,Pet Cats New Zealand,18,26.790014979925505,2
Allie,Pet Cats New Zealand,19,0,2
Allie,Pet Cats New Zealand,20,222.75965314022807,2
Allie,Pet Cats New Zealand,21,73.54103719789896,2
Allie,Pet Cats New Zealand,22,0,2
Allie,Pet Cats New Zealand,23,39.922163982177196,2
Alrari,Pet Cats Australia,0,154.97153359444323,2
Alrari,Pet Cats Australia,1,4.129746159391134,2
Alrari,Pet Cats Australia,2,0,2
Alrari,Pet Cats Australia,3,0,2
Alrari,Pet Cats Australia,4,324.57240652439543,2
Alrari,Pet Cats Australia,5,0,2
Alrari,Pet Cats Australia,6,0,2
Alrari,Pet Cats Australia,7,33.601506703238286,2
Alrari,Pet Cats Australia,8,0,2
Alrari,Pet Cats Australia,9,35.7025312886293,2
Alrari,Pet Cats Australia,10,0,2
Alrari,Pet Cats Australia,11,0,2
Alrari,Pet Cats Australia,12,118.6460483985828,2
Alrari,Pet Cats Australia,13,59.450372830717654,2
Alrari,Pet Cats Australia,14,164.0751243587327,2
Alrari,Pet Cats Australia,15,101.86802895963203,2
Alrari,Pet Cats Australia,16,0,2
Alrari,Pet Cats Australia,17,84.69071281922845,2
Alrari,Pet Cats Australia,18,15.62627905172273,2
Alrari,Pet Cats Australia,19,26.866101268408883,2
Alrari,Pet Cats Australia,20,0,2
Alrari,Pet Cats Australia,21,0,2
Alrari,Pet Cats Australia,22,0,2
Alrari,Pet Cats Australia,23,118.52294648208925,2
AmbaRose,Pet Cats Australia,0,112.64146813139034,2
AmbaRose,Pet Cats Australia,1,0,2
AmbaRose,Pet Cats Australia,2,150.94683949221192,2
AmbaRose,Pet Cats Australia,3,0,2
AmbaRose,Pet Cats Australia,4,13.857024550290207,2
AmbaRose,Pet Cats Australia,5,19.58517955337575,2
AmbaRose,Pet Cats Australia,6,30.547496323652748,2
AmbaRose,Pet Cats Australia,7,70.5218034410983,2
AmbaRose,Pet Cats Australia,8,130.96146624916062,2
AmbaRose,Pet Cats Australia,9,25.8985619014193,2
AmbaRose,Pet Cats Australia,10,34.51078552699051,2
AmbaRose,Pet Cats Australia,11,2.1596303975129447,2
AmbaRose,Pet Cats Australia,12,26.657614231440796,2
AmbaRose,Pet Cats Australia,13,156.23025389115335,2
AmbaRose,Pet Cats Australia,14,5.99818462634109,2
AmbaRose,Pet Cats Australia,15,101.6238037813186,2
AmbaRose,Pet Cats Australia,16,102.34981933087072,2
AmbaRose,Pet Cats Australia,17,19.84195220400294,2
AmbaRose,Pet Cats Australia,18,2.5197844243161778,2
AmbaRose,Pet Cats Australia,19,25.07580854670448,2
AmbaRose,Pet Cats Australia,20,96.33615330455011,2
AmbaRose,Pet Cats Australia,21,0,2
AmbaRose,Pet Cats Australia,22,0,2
AmbaRose,Pet Cats Australia,23,168.41945522893525,2
Amelia,Pet Cats Australia,0,30.86814765955544,1
Amelia,Pet Cats Australia,1,0,1
Amelia,Pet Cats Australia,2,0,1
Amelia,Pet Cats Australia,3,0,1
Amelia,Pet Cats Australia,4,0,1
Amelia,Pet Cats Australia,5,0,1
Amelia,Pet Cats Australia,6,32.08977367720837,1
Amelia,Pet Cats Australia,7,11.31331995785844,1
Amelia,Pet Cats Australia,8,0,1
Amelia,Pet Cats Australia,9,144.87182340557774,1
Amelia,Pet Cats Australia,10,25.75866979799343,1
Amelia,Pet Cats Australia,11,0,1
Amelia,Pet Cats Australia,12,49.51801302746094,1
Amelia,Pet Cats Australia,13,33.745117087975814,1
Amelia,Pet Cats Australia,14,142.0842675557733,1
Amelia,Pet Cats Australia,15,0,1
Amelia,Pet Cats Australia,16,4.227398495841272,1
Amelia,Pet Cats Australia,17,0,1
Amelia,Pet Cats Australia,18,0,1
Amelia,Pet Cats Australia,19,16.425497633041033,1
Amelia,Pet Cats Australia,20,89.57755986364523,1
Amelia,Pet Cats Australia,21,7.651949029938068,1
Amelia,Pet Cats Australia,22,0,1
Amelia,Pet Cats Australia,23,84.11369803550014,1
Anakin,Pet Cats Australia,0,5.575336297809392,1
Anakin,Pet Cats Australia,1,1056.5949119778595,1
Anakin,Pet Cats Australia,2,40.77245435144602,1
Anakin,Pet Cats Australia,3,15.105435609563376,1
Anakin,Pet Cats Australia,4,213.92663970201662,1
Anakin,Pet Cats Australia,5,129.60773120300033,1
Anakin,Pet Cats Australia,6,346.07624479345964,1
Anakin,Pet Cats Australia,7,31.079838151313858,1
Anakin,Pet Cats Australia,8,798.1365658053434,1
Anakin,Pet Cats Australia,9,277.40202860121803,1
Anakin,Pet Cats Australia,10,147.52233711921082,1
Anakin,Pet Cats Australia,11,212.61123545551914,1
Anakin,Pet Cats Australia,12,0,1
Anakin,Pet Cats Australia,13,123.41260912022287,1
Anakin,Pet Cats Australia,14,634.7278268599508,1
Anakin,Pet Cats Australia,15,360.7950140572682,1
Anakin,Pet Cats Australia,16,595.0040941057059,1
Anakin,Pet Cats Australia,17,544.5644384441275,1
Anakin,Pet Cats Australia,18,458.9355444796962,1
Anakin,Pet Cats Australia,19,203.684827200145,1
Anakin,Pet Cats Australia,20,69.85358001264935,1
Anakin,Pet Cats Australia,21,19.39528895527023,1
Anakin,Pet Cats Australia,22,0,1
Anakin,Pet Cats Australia,23,0,1
Angel,Pet Cats Australia,0,78.900962966526,5
Angel,Pet Cats Australia,1,33.02973701742096,5
Angel,Pet Cats Australia,2,0,5
Angel,Pet Cats Australia,3,0,5
Angel,Pet Cats Australia,4,0,5
Angel,Pet Cats Australia,5,0,5
Angel,Pet Cats Australia,6,0,5
Angel,Pet Cats Australia,7,0,5
Angel,Pet Cats Australia,8,23.016707241967087,5
Angel,Pet Cats Australia,9,0,5
Angel,Pet Cats Australia,10,0,5
Angel,Pet Cats Australia,11,58.65225549967533,5
Angel,Pet Cats Australia,12,22.087137037220387,5
Angel,Pet Cats Australia,13,0,5
Angel,Pet Cats Australia,14,172.7233514597314,5
Angel,Pet Cats Australia,15,169.4772425848885,5
Angel,Pet Cats Australia,16,810.0089208210732,5
Angel,Pet Cats Australia,17,399.1240013177062,5
Angel,Pet Cats Australia,18,601.2860274472795,5
Angel,Pet Cats Australia,19,68.32876847354035,5
Angel,Pet Cats Australia,20,69.29978900572505,5
Angel,Pet Cats Australia,21,450.06090845946653,5
Angel,Pet Cats Australia,22,74.04897988329834,5
Angel,Pet Cats Australia,23,107.94940244779593,5
Annie,Pet Cats Australia,0,441.93818670128286,1
Annie,Pet Cats Australia,1,248.49260178740008,1
Annie,Pet Cats Australia,2,4.024380927955293,1
Annie,Pet Cats Australia,3,16.934453841647603,1
Annie,Pet Cats Australia,4,0,1
Annie,Pet Cats Australia,5,11.377311697986118,1
Annie,Pet Cats Australia,6,48.99968928527352,1
Annie,Pet Cats Australia,7,179.13597830146435,1
Annie,Pet Cats Australia,8,383.42479764969323,1
Annie,Pet Cats Australia,9,130.60419016158406,1
Annie,Pet Cats Australia,10,129.86619559013502,1
Annie,Pet Cats Australia,11,51.21879829169821,1
Annie,Pet Cats Australia,12,274.9157892308882,1
Annie,Pet Cats Australia,13,44.39655981434122,1
Annie,Pet Cats Australia,14,130.08418991433547,1
Annie,Pet Cats Australia,15,142.6204120092202,1
Annie,Pet Cats Australia,16,356.364348948366,1
Annie,Pet Cats Australia,17,217.62774051070784,1
Annie,Pet Cats Australia,18,80.22044159692798,1
Annie,Pet Cats Australia,19,85.69538155516219,1
Annie,Pet Cats Australia,20,27.20035310152406,1
Annie,Pet Cats Australia,21,120.48682846539616,1
Annie,Pet Cats Australia,22,0,1
Annie,Pet Cats Australia,23,157.31056305011822,1
Anubis2,Pet Cats United States,0,531.2367638567976,4
Anubis2,Pet Cats United States,1,107.91048224983834,4
Anubis2,Pet Cats United States,2,291.7894360563896,4
Anubis2,Pet Cats United States,3,436.6585004360672,4
Anubis2,Pet Cats United States,4,309.71692220327316,4
Anubis2,Pet Cats United States,5,164.55681687018864,4
Anubis2,Pet Cats United States,6,26.76718942971556,4
Anubis2,Pet Cats United States,7,362.82886348294505,4
Anubis2,Pet Cats United States,8,255.58490006944405,4
Anubis2,Pet Cats United States,9,170.9702509211267,4
Anubis2,Pet Cats United States,10,188.17778089574722,4
Anubis2,Pet Cats United States,11,178.59809504775808,4
Anubis2,Pet Cats United States,12,303.9032390867048,4
Anubis2,Pet Cats United States,13,128.25188457167658,4
Anubis2,Pet Cats United States,14,39.11638768866855,4
Anubis2,Pet Cats United States,15,259.01360396721384,4
Anubis2,Pet Cats United States,16,119.20067978759126,4
Anubis2,Pet Cats United States,17,170.3630758479401,4
Anubis2,Pet Cats United States,18,267.61546895947413,4
Anubis2,Pet Cats United States,19,58.76691105809521,4
Anubis2,Pet Cats United States,20,91.16541276227011,4
Anubis2,Pet Cats United States,21,165.83558242498682,4
Anubis2,Pet Cats United States,22,154.4608452844223,4
Anubis2,Pet Cats United States,23,150.05874056121604,4
Apples,Pet Cats New Zealand,0,6.511742738017464,2
Apples,Pet Cats New Zealand,1,0,2
Apples,Pet Cats New Zealand,2,0,2
Apples,Pet Cats New Zealand,3,115.04799070772329,2
Apples,Pet Cats New Zealand,4,55.279352199187926,2
Apples,Pet Cats New Zealand,5,22.67081115212359,2
Apples,Pet Cats New Zealand,6,0,2
Apples,Pet Cats New Zealand,7,54.91762966586612,2
Apples,Pet Cats New Zealand,8,91.59447759651306,2
Apples,Pet Cats New Zealand,9,56.17764982941547,2
Apples,Pet Cats New Zealand,10,89.31562814673879,2
Apples,Pet Cats New Zealand,11,218.00546778638548,2
Apples,Pet Cats New Zealand,12,114.35425942210226,2
Apples,Pet Cats New Zealand,13,43.695569163337595,2
Apples,Pet Cats New Zealand,14,279.5529911249423,2
Apples,Pet Cats New Zealand,15,109.86942257217689,2
Apples,Pet Cats New Zealand,16,102.40861268342267,2
Apples,Pet Cats New Zealand,17,91.54305057033397,2
Apples,Pet Cats New Zealand,18,39.567441489970015,2
Apples,Pet Cats New Zealand,19,24.82730634780802,2
Apples,Pet Cats New Zealand,20,235.24903687493529,2
Apples,Pet Cats New Zealand,21,28.565417643476582,2
Apples,Pet Cats New Zealand,22,21.776090219385424,2
Apples,Pet Cats New Zealand,23,118.59394535996233,2
Archie,Pet Cats New Zealand,0,203.1885858643233,1
Archie,Pet Cats New Zealand,1,23.568900593915753,1
Archie,Pet Cats New Zealand,2,0,1
Archie,Pet Cats New Zealand,3,8.50569463975114,1
Archie,Pet Cats New Zealand,4,0,1
Archie,Pet Cats New Zealand,5,0,1
Archie,Pet Cats New Zealand,6,107.41246541992084,1
Archie,Pet Cats New Zealand,7,0,1
Archie,Pet Cats New Zealand,8,126.69476042235097,1
Archie,Pet Cats New Zealand,9,0,1
Archie,Pet Cats New Zealand,10,17.661524059221577,1
Archie,Pet Cats New Zealand,11,51.80420714229618,1
Archie,Pet Cats New Zealand,12,112.24334581835609,1
Archie,Pet Cats New Zealand,13,107.98796250781767,1
Archie,Pet Cats New Zealand,14,0,1
Archie,Pet Cats New Zealand,15,78.2081655127059,1
Archie,Pet Cats New Zealand,16,8.68369129489724,1
Archie,Pet Cats New Zealand,17,18.046615282021403,1
Archie,Pet Cats New Zealand,18,0,1
Archie,Pet Cats New Zealand,19,115.46623853641479,1
Archie,Pet Cats New Zealand,20,131.41449266421571,1
Archie,Pet Cats New Zealand,21,14.197563755621653,1
Archie,Pet Cats New Zealand,22,9.9284600549526,1
Archie,Pet Cats New Zealand,23,423.7486551076615,1
Ares,Pet Cats United Kingdom,0,501.41875945441603,0
Ares,Pet Cats United Kingdom,1,29.15327017895281,0
Ares,Pet Cats United Kingdom,2,0,0
Ares,Pet Cats United Kingdom,3,121.6543918006208,0
Ares,Pet Cats United Kingdom,4,129.16716840608257,0
Ares,Pet Cats United Kingdom,5,27.546118649430074,0
Ares,Pet Cats United Kingdom,6,0,0
Ares,Pet Cats United Kingdom,7,26.35958604843778,0
Ares,Pet Cats United Kingdom,8,103.91887977397586,0
Ares,Pet Cats United Kingdom,9,13.09287748403481,0
Ares,Pet Cats United Kingdom,10,13.166479120961355,0
Ares,Pet Cats United Kingdom,11,198.10428639754556,0
Ares,Pet Cats United Kingdom,12,133.2861248866745,0
Ares,Pet Cats United Kingdom,13,0,0
Ares,Pet Cats United Kingdom,14,34.339851678616334,0
Ares,Pet Cats United Kingdom,15,0,0
Ares,Pet Cats United Kingdom,16,8.717132724932858,0
Ares,Pet Cats United Kingdom,17,0,0
Ares,Pet Cats United Kingdom,18,0,0
Ares,Pet Cats United Kingdom,19,324.762665445359,0
Ares,Pet Cats United Kingdom,20,569.5667702254494,0
Ares,Pet Cats United Kingdom,21,0,0
Ares,Pet Cats United Kingdom,22,120.67990942492419,0
Ares,Pet Cats United Kingdom,23,9.814409701305452,0
Ariel,Pet Cats Australia,0,153.2502367322405,5
Ariel,Pet Cats Australia,1,73.08367951347444,5
Ariel,Pet Cats Australia,2,16.31168252825472,5
Ariel,Pet Cats Australia,3,8.36010708134214,5
Ariel,Pet Cats Australia,4,78.72248270624766,5
Ariel,Pet Cats Australia,5,0,5
Ariel,Pet Cats Australia,6,0,5
Ariel,Pet Cats Australia,7,76.03608558538774,5
Ariel,Pet Cats Australia,8,42.25713951379738,5
Ariel,Pet Cats Australia,9,112.14522049103222,5
Ariel,Pet Cats Australia,10,69.10335566210006,5
Ariel,Pet Cats Australia,11,52.99688494615093,5
Ariel,Pet Cats Australia,12,0,5
Ariel,Pet Cats Australia,13,170.6658837795247,5
Ariel,Pet Cats Australia,14,0,5
Ariel,Pet Cats Australia,15,102.30742736220557,5
Ariel,Pet Cats Australia,16,98.65720518895706,5
Ariel,Pet Cats Australia,17,58.800417111586455,5
Ariel,Pet Cats Australia,18,16.050588175496966,5
Ariel,Pet Cats Australia,19,0,5
Ariel,Pet Cats Australia,20,242.3736528576461,5
Ariel,Pet Cats Australia,21,166.26728466666992,5
Ariel,Pet Cats Australia,22,35.82367929134294,5
Ariel,Pet Cats Australia,23,45.167870502894864,5
Arya,Pet Cats New Zealand,0,302.99818120838097,16
Arya,Pet Cats New Zealand,1,0,16
Arya,Pet Cats New Zealand,2,10.268472944134848,16
Arya,Pet Cats New Zealand,3,0,16
Arya,Pet Cats New Zealand,4,0,16
Arya,Pet Cats New Zealand,5,0,16
Arya,Pet Cats New Zealand,6,0,16
Arya,Pet Cats New Zealand,7,46.35871330986373,16
Arya,Pet Cats New Zealand,8,11.083028986003095,16
Arya,Pet Cats New Zealand,9,150.4814492330074,16
Arya,Pet Cats New Zealand,10,30.849374490976963,16
Arya,Pet Cats New Zealand,11,21.709654675647027,16
Arya,Pet Cats New Zealand,12,77.77716491899962,16
Arya,Pet Cats New Zealand,13,100.78775237055211,16
Arya,Pet Cats New Zealand,14,111.41299621445089,16
Arya,Pet Cats New Zealand,15,1.8158520862409,16
Arya,Pet Cats New Zealand,16,0,16
Arya,Pet Cats New Zealand,17,2.514099071858646,16
Arya,Pet Cats New Zealand,18,0,16
Arya,Pet Cats New Zealand,19,20.097576179133014,16
Arya,Pet Cats New Zealand,20,0,16
Arya,Pet Cats New Zealand,21,21.696143155177058,16
Arya,Pet Cats New Zealand,22,0,16
Arya,Pet Cats New Zealand,23,386.1036684722582,16
Ash,Pet Cats Australia,0,376.7104801120739,2
Ash,Pet Cats Australia,1,0,2
Ash,Pet Cats Australia,2,0,2
Ash,Pet Cats Australia,3,381.8469708629726,2
Ash,Pet Cats Australia,4,1406.0784149744882,2
Ash,Pet Cats Australia,5,0,2
Ash,Pet Cats Australia,6,0,2
Ash,Pet Cats Australia,7,0,2
Ash,Pet Cats Australia,8,0,2
Ash,Pet Cats Australia,9,21.08429157430852,2
Ash,Pet Cats Australia,10,130.59394657328747,2
Ash,Pet Cats Australia,11,34.71477781658988,2
Ash,Pet Cats Australia,12,137.27828737241737,2
Ash,Pet Cats Australia,13,368.17625321609967,2
Ash,Pet Cats Australia,14,271.94198311626883,2
Ash,Pet Cats Australia,15,292.4770047774568,2
Ash,Pet Cats Australia,16,94.7665077249671,2
Ash,Pet Cats Australia,17,236.0319805505297,2
Ash,Pet Cats Australia,18,196.49148788415346,2
Ash,Pet Cats Australia,19,18.093661134150555,2
Ash,Pet Cats Australia,20,321.20755519857227,2
Ash,Pet Cats Australia,21,264.4934434025968,2
Ash,Pet Cats Australia,22,298.1124234972179,2
Ash,Pet Cats Australia,23,615.7450885012245,2
Ash,Pet Cats New Zealand,0,36.843183610864656,1
Ash,Pet Cats New Zealand,1,0,1
Ash,Pet Cats New Zealand,2,11.107790592954247,1
Ash,Pet Cats New Zealand,3,0,1
Ash,Pet Cats New Zealand,4,0,1
Ash,Pet Cats New Zealand,5,303.1439551547876,1
Ash,Pet Cats New Zealand,6,74.40094773700505,1
Ash,Pet Cats New Zealand,7,0,1
Ash,Pet Cats New Zealand,8,0,1
Ash,Pet Cats New Zealand,9,240.4537090809923,1
Ash,Pet Cats New Zealand,10,507.00255022126134,1
Ash,Pet Cats New Zealand,11,16.983699513828583,1
